state_ut,district,year,murder,rape,kidnapping_abduction,dacoity,robbery,arson,hurt,protection_of_civil_rights_pcr_act,prevention_of_atrocities_poa_act,other_crimes_against_sts
Uttar Pradesh,JHANSI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,KANNAUJ,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,KANPUR DEHAT,2013,0,0,0,0,0,0,0,0,0,1
Uttar Pradesh,KANPUR NAGAR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,KASGANJ,2013,0,0,0,0,0,0,0,0,0,1
Uttar Pradesh,KAUSHAMBI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,KHIRI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,KUSHI NAGAR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,LALITPUR,2013,0,0,0,0,0,0,0,0,5,3
Uttar Pradesh,LUCKNOW,2013,0,0,0,0,0,0,0,0,3,0
Uttar Pradesh,MAHARAJGANJ,2013,0,0,1,0,0,0,0,0,0,0
Uttar Pradesh,MAHOBA,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,MAINPURI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,MATHURA,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,MAU,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,MEERUT,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,MIRZAPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,MORADABAD,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,MUZAFFARNAGAR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,PILIBHIT,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,PRATAPGARH,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,RAIBAREILLY,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,RAMPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SAHARANPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SAMBHAL,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SANT KABIRNAGAR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SHAHJAHANPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SHAMLI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SHRAWASTI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SIDHARTHNAGAR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SITAPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SONBHADRA,2013,2,2,1,0,0,0,0,0,2,1
Uttar Pradesh,ST.RAVIDASNAGAR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,SULTANPUR,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,UNNAO,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,VARANASI,2013,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,ZZ TOTAL,2013,3,2,2,0,0,0,0,0,10,8
Uttarakhand,ALMORA,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,BAGESHWAR,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,CHAMOLI,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,CHAMPAWAT,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,DEHRADUN,2013,0,0,0,0,0,0,1,0,1,0
Uttarakhand,HARIDWAR,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,NAINITAL,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,PAURI GARHWAL,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,PITHORAGARH,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,RUDRA PRAYAG,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,TEHRI GARHWAL,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,UDHAMSINGH NAGAR,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,UTTARKASHI,2013,0,0,0,0,0,0,0,0,0,0
Uttarakhand,ZZ TOTAL,2013,0,0,0,0,0,0,1,0,1,0
West Bengal,24 PARGANAS NORTH,2013,0,0,0,0,0,0,0,0,0,0
West Bengal,24 PARGANAS SOUTH,2013,0,0,0,0,0,0,0,0,0,0
West Bengal,ASANSOL,2013,0,0,0,0,0,0,0,0,1,5
West Bengal,BANKURA,2013,0,0,0,0,0,0,0,0,0,4
West Bengal,BDN CP,2013,0,0,0,0,0,0,0,0,0,0
West Bengal,BIRBHUM,2013,1,1,0,0,0,0,0,0,0,7
West Bengal,BKP CP,2013,0,0,0,0,0,0,0,0,3,5
West Bengal,BURDWAN,2013,0,2,0,0,0,0,0,0,1,11
West Bengal,COOCHBEHAR,2013,0,0,0,0,0,0,0,0,0,0
West Bengal,DAKSHIN DINAJPUR,2013,0,0,0,0,0,0,2,0,0,11
West Bengal,DARJEELING,2013,0,0,0,0,0,0,0,0,4,11
West Bengal,HOOGHLY,2013,0,0,0,0,0,0,0,0,0,1
West Bengal,HOWRAH,2013,0,0,0,0,0,0,0,0,0,0
West Bengal,HOWRAH CITY,2013,0,0,0,0,0,0,0,0,1,0
West Bengal,HOWRAH G.R.P.,2013,0,0,0,0,0,0,0,0,0,0
West Bengal,JALPAIGURI,2013,0,1,0,0,0,0,0,0,8,2
West Bengal,JHARGRAM,2013,0,1,0,0,0,0,0,0,0,2
West Bengal,KHARAGPUR G.R.P.,2013,0,0,0,0,0,0,0,0,0,1
West Bengal,KOLKATA,2013,0,0,0,0,0,0,0,0,1,3
West Bengal,MALDA,2013,0,2,0,0,0,0,0,0,0,2
West Bengal,MURSHIDABAD,2013,0,0,0,0,0,0,0,0,1,0
West Bengal,NADIA,2013,0,0,0,0,0,0,0,0,3,0
West Bengal,PASCHIM MIDNAPUR,2013,0,0,0,0,0,0,0,0,0,5
West Bengal,PURAB MIDNAPUR,2013,0,0,0,0,0,0,0,0,0,0
West Bengal,PURULIA,2013,0,0,0,0,0,0,0,0,0,1
West Bengal,SEALDAH G.R.P.,2013,0,0,0,0,0,0,0,0,0,0
West Bengal,SILIGURI G.R.P.,2013,0,0,0,0,0,0,0,0,0,0
West Bengal,SILIGURI_PC,2013,0,0,0,0,0,0,0,0,3,6
West Bengal,UTTAR DINAJPUR,2013,0,2,1,0,0,0,1,0,0,5
West Bengal,ZZ TOTAL,2013,1,9,1,0,0,0,3,0,26,82
A&N Islands,CAR,2013,0,0,0,0,0,0,0,1,0,1
A&N Islands,NORTH,2013,0,0,0,0,0,0,0,0,0,0
A&N Islands,SOUTH,2013,0,0,0,0,0,0,0,0,0,0
A&N Islands,ZZ TOTAL,2013,0,0,0,0,0,0,0,1,0,1
Chandigarh,CHANDIGARH,2013,0,0,0,0,0,0,0,0,0,0
Chandigarh,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0
D&N Haveli,D&N HAVELI,2013,0,0,0,0,0,0,0,0,4,3
D&N Haveli,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,4,3
Daman & Diu,DAMAN,2013,0,0,0,0,0,0,0,0,0,1
Daman & Diu,DIU,2013,0,0,0,0,0,0,0,0,0,0
Daman & Diu,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,1
Delhi UT,CAW,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,CENTRAL,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,CRIME BRANCH,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,EAST,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,EOW,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,GRP(RLY),2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,IGI AIRPORT,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,METRO RAIL,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,NEW DELHI,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,NORTH,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,NORTH-EAST,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,NORTH-WEST,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,OUTER,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,SOUTH,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,SOUTH-EAST,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,SOUTH-WEST,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,STF,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,WEST,2013,0,0,0,0,0,0,0,0,0,0
Delhi UT,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0
Lakshadweep,LAKSHADWEEP,2013,0,0,0,0,0,0,0,0,0,0
Lakshadweep,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0
Puducherry,KARAIKAL,2013,0,0,0,0,0,0,0,0,0,0
Puducherry,PUDUCHERRY,2013,0,0,0,0,0,0,0,0,0,0
Puducherry,ZZ TOTAL,2013,0,0,0,0,0,0,0,0,0,0
